customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
5671,Carol,Kelly,Cocos (Keeling) Islands,57,Female,67431,73,28,358,33,98786,992,100,1000,5000,500,50000,1
3323,Andrew,Page,Albania,59,Female,61259,63,40,199,31,89999,999,100,1000,5000,500,50000,1
6590,John,Jacobson,Comoros,78,Male,71672,10,30,126,33,98106,993,100,1000,5000,500,50000,0
8303,Ashley,Mcgee,Denmark,45,Male,119298,74,9,119,25,87041,988,100,1000,5000,500,50000,1
9909,Adam,Ramos,Korea,78,Male,40674,16,38,329,28,88975,995,100,1000,5000,500,50000,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,68,13,228,45,90943,992,100,1000,5000,500,50000,1
5098,Dennis,Smith,Belgium,65,Female,140851,52,25,235,50,85481,980,100,1000,5000,500,50000,1
4456,Michael,Williams,Guinea-Bissau,55,Female,66887,68,19,90,26,92421,990,100,1000,5000,500,50000,1
8844,Willie,Schmidt,Brunei Darussalam,36,Female,35151,54,12,112,27,91791,993,100,1000,5000,500,50000,1
9228,Melissa,Dudley,Cuba,63,Female,101360,73,6,119,20,75050,953,99,1000,4999,500,50000,1
3070,Jennifer,Valdez,Panama,18,Male,60587,50,34,365,26,88971,990,100,1000,5000,500,50000,1
9553,Tracy,Williams,Peru,48,Female,31686,78,17,133,37,99314,991,100,1000,5000,500,50000,1
4073,Jesse,Smith,British Virgin Islands,19,Male,122110,63,16,228,48,88124,987,100,1000,5000,500,50000,1
3450,Brooke,Wright,Norfolk Island,62,Female,22489,21,35,119,26,88711,991,100,1000,5000,500,50000,1
4985,Ruth,Kemp,Ukraine,64,Male,117273,63,34,358,27,91523,994,100,1000,5000,500,50000,1
7830,Rebecca,Pope,Turks and Caicos Islands,67,Female,117629,68,22,162,44,95367,992,100,1000,5000,500,50000,1
3049,David,Cross,Belgium,75,Female,114620,53,18,285,47,90522,989,100,1000,5000,500,50000,1
1215,Jacob,Rogers,Dominican Republic,69,Female,58614,73,22,199,48,88522,986,100,1000,5000,500,50000,1
5468,Laura,Morris,Niue,30,Male,134075,61,4,358,16,63932,891,98,998,4995,500,49998,1
2004,Alvin,Hartman,British Indian Ocean Territory (Chagos Archipelago),25,Female,94859,50,33,278,42,93762,995,100,1000,5000,500,50000,1
6253,Susan,Delgado,Mayotte,32,Male,73104,36,26,249,49,86147,982,100,1000,5000,500,50000,1
7375,Paul,Santos,Wallis and Futuna,46,Female,113226,54,24,162,44,95389,992,100,1000,5000,500,50000,1
6552,Cody,Taylor,Hungary,46,Male,55651,12,32,155,38,97312,995,100,1000,5000,500,50000,0
8490,April,Martin,Luxembourg,25,Female,126272,56,23,191,48,89699,988,100,1000,5000,500,50000,1
9981,Mariah,Choi,Indonesia,33,Female,124982,76,26,249,49,86147,982,100,1000,5000,500,50000,1
9036,Sara,Hooper,Maldives,26,Male,121486,7,38,285,34,93217,999,100,1000,5000,500,50000,0
9873,Dana,Green,Haiti,52,Male,108859,19,30,329,38,98018,993,100,1000,5000,500,50000,1
1108,Elizabeth,Brown,Costa Rica,77,Male,37791,25,3,141,19,70000,931,99,999,4998,500,50000,1
5588,Tonya,Schmidt,Nigeria,22,Male,43656,56,33,343,32,96146,995,100,1000,5000,500,50000,1
5108,Christina,Green,El Salvador,53,Male,137382,36,40,184,30,88858,997,100,1000,5000,500,50000,0
9080,Julie,White,Congo,65,Male,119315,77,6,133,24,82195,980,100,1000,5000,500,50000,1
4727,Taylor,Hughes,Lithuania,73,Female,70962,19,23,249,50,85255,980,100,1000,5000,500,50000,1
6046,Robert,Hernandez,Uganda,53,Male,77582,56,16,206,47,89912,989,100,1000,5000,500,50000,1
5108,Christina,Green,El Salvador,53,Male,137382,15,1,365,8,30990,549,79,923,4851,499,49621,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,52,35,314,35,95705,997,100,1000,5000,500,50000,1
9239,David,Wallace,Seychelles,61,Male,86677,32,8,170,34,94358,998,100,1000,5000,500,50000,0
6497,Christopher,Olsen,Paraguay,51,Female,114452,66,33,300,40,95648,996,100,1000,5000,500,50000,1
3654,Jason,Smith,Pakistan,23,Male,135713,38,25,184,46,91339,990,100,1000,5000,500,50000,1
8048,Dominic,Johnson,Gabon,67,Female,140945,10,15,155,40,97508,993,100,1000,5000,500,50000,0
7027,Jill,Hicks,Argentina,36,Male,80942,6,11,119,28,92103,994,100,1000,5000,500,50000,0
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,7,38,206,35,93345,999,100,1000,5000,500,50000,0
7191,Cynthia,Newman,Puerto Rico,74,Male,139680,31,3,213,29,86547,995,100,1000,5000,500,50000,0
3070,Jennifer,Valdez,Panama,18,Male,60587,67,10,278,40,94518,997,100,1000,5000,500,50000,1
3113,Amy,Garcia,Maldives,77,Female,89647,57,33,322,37,96944,995,100,1000,5000,500,50000,1
3244,Omar,Luna,Azerbaijan,41,Female,95090,15,14,329,38,97994,993,100,1000,5000,500,50000,0
7043,Matthew,Mills,Slovenia,51,Male,34227,9,33,343,32,96146,995,100,1000,5000,500,50000,0
5518,Kelsey,Valenzuela,Maldives,64,Female,57880,8,3,191,27,84613,990,100,1000,5000,500,50000,0
5710,Stacy,Farmer,Guyana,68,Male,38555,70,2,365,10,41303,681,89,970,4937,500,49904,1
6293,Lee,Oliver,Tuvalu,62,Female,56786,54,27,177,45,93375,992,100,1000,5000,500,50000,1
8407,Ashley,Lucas,Chile,38,Female,94081,65,3,285,27,84749,991,100,1000,5000,500,50000,1
1187,Krystal,Silva,Martinique,79,Male,135322,54,7,170,32,92891,998,100,1000,5000,500,50000,0
6980,Cynthia,Knight,Wallis and Futuna,71,Female,72818,36,34,285,40,94736,996,100,1000,5000,500,50000,1
2456,Angela,Anderson,Saint Martin,62,Male,32434,68,32,155,38,97312,995,100,1000,5000,500,50000,1
6216,Robyn,Baird,United Kingdom,20,Male,27360,79,14,293,43,93983,994,100,1000,5000,500,50000,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,33,10,133,30,93673,996,100,1000,5000,500,50000,0
8834,Benjamin,Marshall,China,53,Female,71015,45,32,271,44,92482,994,100,1000,5000,500,50000,1
4127,Benjamin,Snow,Bouvet Island (Bouvetoya),27,Female,31945,30,39,97,13,55495,823,96,993,4983,500,49990,1
6032,Dale,Simmons,Togo,23,Female,104128,45,20,293,47,91055,989,100,1000,5000,500,50000,1
8815,Jason,Myers,American Samoa,32,Female,68083,59,30,220,47,89723,990,100,1000,5000,500,50000,1
4528,Michael,Gilbert,Malawi,21,Male,26630,58,31,199,44,92542,993,100,1000,5000,500,50000,1
6052,Rhonda,Hensley,Christmas Island,29,Female,82996,72,4,293,29,87309,995,100,1000,5000,500,50000,1
1095,Jason,Johnson,Brazil,29,Male,147173,39,35,278,40,94501,997,100,1000,5000,500,50000,1
7208,Brent,Lawson,Guam,22,Male,63789,39,20,184,47,91257,990,100,1000,5000,500,50000,1
6084,Daniel,Mendoza,Malta,78,Male,42701,47,22,307,45,93730,991,100,1000,5000,500,50000,1
1627,Gabriela,Johnson,Turks and Caicos Islands,61,Female,77288,56,28,148,40,98161,992,100,1000,5000,500,50000,1
4584,Samantha,Fuller,Qatar,78,Female,45274,62,20,206,49,87662,985,100,1000,5000,500,50000,1
7968,Jade,Dyer,Nepal,48,Female,92045,67,25,97,28,95650,991,100,1000,5000,500,50000,1
6341,Shannon,Gomez,Chile,67,Female,23366,36,14,155,39,97545,994,100,1000,5000,500,50000,0
6609,David,Stevens,Korea,60,Male,20162,62,32,285,43,93869,995,100,1000,5000,500,50000,1
5642,Neil,Larson,Marshall Islands,59,Male,38231,13,5,184,30,89988,998,100,1000,5000,500,50000,0
6900,Patrick,Schultz,Dominican Republic,61,Female,130063,39,7,365,20,76224,957,99,1000,5000,500,50000,1
5677,Parker,Roth,Mexico,62,Female,93664,65,27,191,47,90867,990,100,1000,5000,500,50000,1
1528,Nicole,May,Guernsey,45,Female,114050,72,36,97,18,72882,939,99,1000,4999,500,50000,1
4518,Rodney,Richmond,Bouvet Island (Bouvetoya),69,Female,44460,52,27,249,49,86768,984,100,1000,5000,500,50000,1
6032,Dale,Simmons,Togo,23,Female,104128,54,36,170,35,94925,998,100,1000,5000,500,50000,0
5551,Dawn,Welch,Guernsey,46,Male,54085,50,36,249,40,93719,998,100,1000,5000,500,50000,1
8888,Michelle,Martinez,Solomon Islands,50,Male,130382,13,39,322,27,87529,993,100,1000,5000,500,50000,1
2289,Jason,Mills,Ghana,30,Male,108467,65,5,112,16,64333,893,98,998,4995,500,49998,1
3826,Tyrone,Friedman,Fiji,73,Female,127759,56,34,285,40,94736,996,100,1000,5000,500,50000,1
2006,James,Adams,French Polynesia,43,Female,101286,59,4,343,20,72857,945,99,1000,4999,500,50000,1
6516,Pam,Miller,Saint Helena,29,Male,124786,79,11,162,37,96603,996,100,1000,5000,500,50000,1
1676,Kelli,Morris,Moldova,64,Female,41715,6,12,162,38,96867,995,100,1000,5000,500,50000,0
3688,Isaac,Rodriguez,Norway,42,Male,124567,63,11,307,38,96240,996,100,1000,5000,500,50000,1
7658,Andrew,Mcconnell,Tunisia,41,Female,142810,21,6,170,30,90878,998,100,1000,5000,500,50000,0
3281,Philip,Miller,French Polynesia,49,Male,116575,14,35,148,32,94970,997,100,1000,5000,500,50000,0
5261,Brandon,Johnson,Congo,18,Female,133428,56,29,271,47,90045,990,100,1000,5000,500,50000,1
7534,Rachel,Harris,Congo,47,Male,137757,25,38,126,23,81522,977,100,1000,5000,500,50000,1
6164,Jennifer,Smith,North Macedonia,48,Female,65378,33,10,220,42,93526,996,100,1000,5000,500,50000,0
9960,Kevin,Johnson,Guinea-Bissau,65,Male,104389,72,23,336,40,98775,991,100,1000,5000,500,50000,1
5879,Matthew,Bates,Gibraltar,36,Female,115535,22,40,213,32,90602,999,100,1000,5000,500,50000,0
7681,Brandon,Welch,Pitcairn Islands,77,Female,41032,49,29,271,47,90045,990,100,1000,5000,500,50000,1
5468,Laura,Morris,Niue,30,Male,134075,19,6,351,22,79484,971,100,1000,5000,500,50000,1
4152,Jennifer,Clark,Eritrea,52,Female,122405,68,30,242,47,89129,989,100,1000,5000,500,50000,1
7439,Christopher,Walsh,Andorra,58,Female,145064,42,31,97,24,88886,988,100,1000,5000,500,50000,1
5244,Sabrina,Ingram,Kyrgyz Republic,27,Male,72598,8,27,119,33,99150,991,100,1000,5000,500,50000,0
9722,Nicole,Evans,Liechtenstein,52,Male,56537,79,10,133,30,93673,996,100,1000,5000,500,50000,1
3528,David,Williams,Norfolk Island,39,Female,106376,63,40,343,21,76084,959,99,1000,5000,500,50000,1
7208,Brent,Lawson,Guam,22,Male,63789,72,33,213,43,92779,995,100,1000,5000,500,50000,1
6429,Renee,Ford,Korea,52,Female,112294,59,33,329,35,96998,995,100,1000,5000,500,50000,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,63,39,199,33,91959,1000,100,1000,5000,500,50000,0
3454,Patricia,Simpson,Mauritania,41,Female,69934,7,7,228,37,93625,999,100,1000,5000,500,50000,0
5261,Brandon,Johnson,Congo,18,Female,133428,57,7,293,34,93641,999,100,1000,5000,500,50000,0
6067,Ryan,Fisher,French Polynesia,59,Female,30755,65,1,191,23,75096,960,100,1000,5000,500,50000,1
9981,Mariah,Choi,Indonesia,33,Female,124982,42,17,285,46,91073,990,100,1000,5000,500,50000,1
4584,Samantha,Fuller,Qatar,78,Female,45274,65,28,126,35,99171,991,100,1000,5000,500,50000,1
5383,Steven,Oliver,United States Virgin Islands,18,Female,131886,17,40,285,31,89594,998,100,1000,5000,500,50000,0
2256,Bonnie,Stein,Fiji,51,Female,45034,58,32,293,42,94639,995,100,1000,5000,500,50000,1
5963,Randy,Hester,Panama,47,Male,27329,41,14,119,31,96681,993,100,1000,5000,500,50000,0
7027,Jill,Hicks,Argentina,36,Male,80942,74,27,314,43,95750,992,100,1000,5000,500,50000,1
3311,Monica,Quinn,South Georgia and the South Sandwich Islands,52,Female,104487,23,29,199,46,91060,991,100,1000,5000,500,50000,1
9310,Angelica,Montoya,Namibia,70,Male,98403,26,38,155,29,90184,996,100,1000,5000,500,50000,0
5588,Tonya,Schmidt,Nigeria,22,Male,43656,35,22,307,45,93730,991,100,1000,5000,500,50000,1
8410,Richard,Mitchell,Denmark,21,Female,90093,20,19,97,28,95382,991,100,1000,5000,500,50000,0
9038,Richard,Moore,Czech Republic,55,Male,106420,33,4,228,32,89754,999,100,1000,5000,500,50000,0
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,64,29,177,44,94274,993,100,1000,5000,500,50000,1
2542,Guy,Conway,Dominica,51,Male,124389,10,34,119,27,91186,993,100,1000,5000,500,50000,0
1435,Christopher,Weber,Tonga,61,Male,102802,71,4,293,29,87309,995,100,1000,5000,500,50000,1
1379,Andrew,Ballard,Micronesia,27,Male,21451,45,28,285,46,91268,991,100,1000,5000,500,50000,1
7884,Lisa,Jackson,Panama,33,Female,38668,37,23,307,45,93695,991,100,1000,5000,500,50000,1
3038,Alice,Sullivan,Cuba,80,Male,136948,58,32,220,45,91549,993,100,1000,5000,500,50000,1
6084,Daniel,Mendoza,Malta,78,Male,42701,69,35,97,20,77186,958,99,1000,5000,500,50000,1
8410,Richard,Mitchell,Denmark,21,Female,90093,61,6,148,27,86943,992,100,1000,5000,500,50000,1
5438,Krystal,Martin,Czech Republic,32,Female,68162,11,29,104,28,94912,992,100,1000,5000,500,50000,0
5345,Donna,Hill,Palestinian Territory,46,Female,50705,66,31,293,43,94138,994,100,1000,5000,500,50000,1
1041,Austin,Simmons,Finland,79,Male,75946,33,19,329,41,97877,992,100,1000,5000,500,50000,1
1480,Sheila,Leon,Saint Kitts and Nevis,51,Female,141408,6,17,97,27,93895,991,100,1000,5000,500,50000,0
5857,Grant,Macdonald,Philippines,42,Female,128870,55,25,126,36,99875,990,100,1000,5000,500,50000,1
9268,Joseph,Torres,Somalia,34,Female,77943,57,28,300,44,93626,992,100,1000,5000,500,50000,1
8294,David,Kelly,Macao,59,Male,42361,11,37,170,33,93742,998,100,1000,5000,500,50000,0
3826,Tyrone,Friedman,Fiji,73,Female,127759,17,28,271,47,89285,988,100,1000,5000,500,50000,1
3623,Ashley,Duncan,South Georgia and the South Sandwich Islands,53,Female,82951,53,33,351,31,95089,995,100,1000,5000,500,50000,1
1345,Brian,Jackson,Comoros,43,Female,124803,48,40,126,19,71673,938,99,1000,4999,500,50000,1
5378,Charles,Hernandez,Saint Martin,37,Male,117495,55,25,264,49,86774,983,100,1000,5000,500,50000,1
8844,Willie,Schmidt,Brunei Darussalam,36,Female,35151,54,29,307,43,95227,993,100,1000,5000,500,50000,1
2523,Gregory,Jones,South Georgia and the South Sandwich Islands,18,Male,73159,63,16,155,40,97393,993,100,1000,5000,500,50000,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,27,5,97,12,51096,783,95,989,4973,500,49978,1
6562,Christopher,Thompson,Spain,63,Male,116265,77,20,177,46,92651,991,100,1000,5000,500,50000,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,78,36,228,40,93734,998,100,1000,5000,500,50000,1
2018,Cynthia,Rodriguez,Christmas Island,54,Female,51283,49,12,249,44,91823,994,100,1000,5000,500,50000,1
6274,Michelle,Rogers,Cuba,27,Male,116502,29,3,220,29,86885,995,100,1000,5000,500,50000,0
9730,Ashley,Tran,Finland,46,Male,69494,17,24,264,49,86489,982,100,1000,5000,500,50000,1
4506,Andrea,Johnson,Seychelles,40,Male,57050,40,1,264,24,78280,973,100,1000,5000,500,50000,1
3600,Jennifer,Howard,Central African Republic,54,Female,49111,5,32,365,28,93213,993,100,1000,5000,500,50000,1
5261,George,Torres,Montserrat,49,Female,49662,60,39,329,26,85780,990,100,1000,5000,500,50000,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,68,17,300,45,93485,992,100,1000,5000,500,50000,1
5356,Kara,Pierce,Ukraine,26,Female,133476,55,30,126,33,98106,993,100,1000,5000,500,50000,1
3049,David,Cross,Belgium,75,Female,114620,17,24,199,48,88574,986,100,1000,5000,500,50000,1
9038,Richard,Moore,Czech Republic,55,Male,106420,26,12,126,31,95525,995,100,1000,5000,500,50000,0
6164,Jennifer,Smith,North Macedonia,48,Female,65378,76,29,293,45,92986,992,100,1000,5000,500,50000,1
5437,Jesus,Wood,Guyana,27,Male,148410,35,37,199,37,94131,999,100,1000,5000,500,50000,0
3654,Jason,Smith,Pakistan,23,Male,135713,74,4,278,30,88664,997,100,1000,5000,500,50000,1
4290,James,Collier,Liechtenstein,63,Male,108716,76,31,242,46,90098,991,100,1000,5000,500,50000,1
2584,Antonio,Salazar,Solomon Islands,44,Female,140403,16,2,242,27,83759,990,100,1000,5000,500,50000,1
1605,James,Waters,Mongolia,80,Male,143711,56,33,141,34,96690,995,100,1000,5000,500,50000,1
4269,Christopher,James,Iraq,64,Female,110706,38,30,358,32,97399,993,100,1000,5000,500,50000,1
3149,Clifford,Johnson,Fiji,18,Female,142917,53,33,322,37,96944,995,100,1000,5000,500,50000,1
1676,Kelli,Morris,Moldova,64,Female,41715,55,17,285,46,91073,990,100,1000,5000,500,50000,1
6942,Sharon,Baldwin,Mongolia,39,Female,144171,44,37,278,37,94118,999,100,1000,5000,500,50000,0
9112,Margaret,Swanson,Jersey,63,Male,144963,12,36,97,18,72882,939,99,1000,4999,500,50000,1
7622,Chad,Day,Slovakia (Slovak Republic),28,Male,47970,59,24,278,48,88404,986,100,1000,5000,500,50000,1
2816,Nicole,Shaw,Botswana,65,Female,59360,24,28,300,44,93626,992,100,1000,5000,500,50000,1
3678,Kevin,Wilson,Dominica,58,Male,21215,37,28,242,48,87326,985,100,1000,5000,500,50000,1
7375,Paul,Santos,Wallis and Futuna,46,Female,113226,37,17,199,47,90148,989,100,1000,5000,500,50000,1
3198,Christian,Garcia,Slovenia,39,Female,127327,10,23,155,42,96691,992,100,1000,5000,500,50000,0
3052,Jennifer,Gomez,Greece,59,Male,114649,67,8,322,32,93406,998,100,1000,5000,500,50000,1
8173,Samantha,Blackburn,Russian Federation,65,Female,22502,41,39,148,26,85483,989,100,1000,5000,500,50000,1
7738,Bruce,Cisneros,Guatemala,79,Male,98183,79,20,220,49,86083,982,100,1000,5000,500,50000,1
4110,Edwin,Herman,Afghanistan,26,Female,116781,64,13,307,40,96133,995,100,1000,5000,500,50000,1
6380,Jane,Ryan,Burkina Faso,74,Male,87795,14,9,285,38,94907,998,100,1000,5000,500,50000,0
4762,Tammie,Brewer,Bangladesh,72,Male,103933,19,4,271,31,89102,998,100,1000,5000,500,50000,0
8099,Carolyn,Gutierrez,China,47,Female,87016,74,17,148,40,98181,992,100,1000,5000,500,50000,1
5548,Kari,Schmidt,Cape Verde,21,Male,24630,30,18,220,49,87043,984,100,1000,5000,500,50000,1
3070,Jennifer,Valdez,Panama,18,Male,60587,36,15,155,40,97508,993,100,1000,5000,500,50000,0
4358,Jessica,Johnston,Kenya,62,Female,110880,63,14,235,46,89795,990,100,1000,5000,500,50000,1
5383,Steven,Oliver,United States Virgin Islands,18,Female,131886,17,20,307,45,93862,991,100,1000,5000,500,50000,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,36,35,278,40,94501,997,100,1000,5000,500,50000,1
8478,Cathy,Sanchez,Mongolia,40,Female,112309,25,19,213,49,87163,984,100,1000,5000,500,50000,1
6122,John,Morgan,Syrian Arab Republic,21,Female,145890,49,18,184,46,91945,991,100,1000,5000,500,50000,1
9390,Nicole,Lyons,Hungary,74,Female,109018,37,4,184,28,87177,995,100,1000,5000,500,50000,0
8173,Samantha,Blackburn,Russian Federation,65,Female,22502,60,1,249,25,79168,977,100,1000,5000,500,50000,1
5588,Tonya,Schmidt,Nigeria,22,Male,43656,8,2,242,27,83759,990,100,1000,5000,500,50000,1
9860,Joshua,Cox,Germany,29,Female,33913,70,10,126,28,92033,995,100,1000,5000,500,50000,1
5642,Neil,Larson,Marshall Islands,59,Male,38231,79,22,329,41,97750,991,100,1000,5000,500,50000,1
8563,Lisa,White,Liberia,30,Male,107602,25,15,191,45,92522,992,100,1000,5000,500,50000,1
5573,Jackson,Medina,Mozambique,46,Female,110148,42,6,141,25,84828,987,100,1000,5000,500,50000,1
4735,Angelica,Ramirez,Lao People's Democratic Republic,78,Male,59984,77,6,213,35,92871,1000,100,1000,5000,500,50000,0
1027,Michael,Knox,Barbados,80,Female,97634,16,4,162,25,83230,985,100,1000,5000,500,50000,1
5526,Patricia,Gallagher,Madagascar,24,Male,145723,65,23,264,49,86373,982,100,1000,5000,500,50000,1
2816,Nicole,Shaw,Botswana,65,Female,59360,49,2,213,27,82853,987,100,1000,5000,500,50000,1
3052,Jennifer,Gomez,Greece,59,Male,114649,39,9,97,19,74722,948,99,1000,4999,500,50000,1
7201,James,Chen,Uganda,59,Male,146686,41,40,365,16,62486,880,98,997,4993,500,49998,1
1198,Melissa,Braun,Paraguay,59,Female,144664,70,16,126,34,98955,992,100,1000,5000,500,50000,1
6429,Renee,Ford,Korea,52,Female,112294,44,30,235,47,89142,989,100,1000,5000,500,50000,1
5432,Christopher,Hopkins,Tanzania,77,Male,82369,51,33,293,41,95024,996,100,1000,5000,500,50000,1
8524,Kerry,Williams,Saint Lucia,80,Female,104418,12,40,177,29,87998,995,100,1000,5000,500,50000,0
6552,Cody,Taylor,Hungary,46,Male,55651,57,14,155,39,97545,994,100,1000,5000,500,50000,1
2006,James,Adams,French Polynesia,43,Female,101286,76,1,133,13,50051,778,95,988,4972,500,49977,1
4413,Cindy,Mahoney,South Georgia and the South Sandwich Islands,22,Female,107186,62,40,264,32,90632,999,100,1000,5000,500,50000,1
1108,Elizabeth,Brown,Costa Rica,77,Male,37791,74,8,300,35,94577,998,100,1000,5000,500,50000,1
3161,Gabriel,Davis,Belarus,39,Male,38232,47,33,329,35,96998,995,100,1000,5000,500,50000,1
4605,Allison,Dunn,Martinique,43,Male,124369,46,19,170,44,94288,992,100,1000,5000,500,50000,1
4002,Sarah,Newman,Australia,32,Female,21330,17,5,206,32,91254,999,100,1000,5000,500,50000,0
9466,Whitney,Wilson,Equatorial Guinea,32,Male,126607,36,15,141,37,98614,992,100,1000,5000,500,50000,0
5845,Ian,Adams,Antigua and Barbuda,48,Male,104001,63,11,351,30,94202,995,100,1000,5000,500,50000,1
1219,James,Jones,Germany,18,Female,41296,34,1,314,19,66991,916,99,999,4997,500,50000,1
1419,Brian,Sanders,Bosnia and Herzegovina,43,Female,51580,32,11,170,38,96298,996,100,1000,5000,500,50000,0
8659,Geoffrey,Hernandez,Cote d'Ivoire,66,Male,100682,74,10,126,28,92033,995,100,1000,5000,500,50000,1
1905,Anna,Summers,Thailand,43,Male,129735,38,9,162,34,95215,997,100,1000,5000,500,50000,0
8951,Lori,Crawford,Panama,71,Female,135289,61,11,104,24,86330,985,100,1000,5000,500,50000,1
9909,Adam,Ramos,Korea,78,Male,40674,55,19,256,49,86402,982,100,1000,5000,500,50000,1
5963,Randy,Hester,Panama,47,Male,27329,56,1,206,24,77399,970,100,1000,5000,500,50000,1
5324,Megan,Mccarthy,Ukraine,72,Male,148025,34,29,112,30,96816,993,100,1000,5000,500,50000,0
1728,Jessica,Morris,Samoa,34,Male,90527,47,5,365,16,65162,898,98,998,4995,500,49999,1
2816,Nicole,Shaw,Botswana,65,Female,59360,18,35,314,35,95705,997,100,1000,5000,500,50000,0
3334,Bryan,Garcia,Bulgaria,51,Male,49970,76,32,112,28,92875,993,100,1000,5000,500,50000,1
4064,Jennifer,Wright,Guinea-Bissau,46,Male,116165,73,15,271,46,90592,991,100,1000,5000,500,50000,1
4456,Michael,Williams,Guinea-Bissau,55,Female,66887,59,3,256,29,86925,996,100,1000,5000,500,50000,1
9020,Jennifer,Gonzalez,Sao Tome and Principe,45,Male,23180,22,34,119,27,91186,993,100,1000,5000,500,50000,0
6429,Renee,Ford,Korea,52,Female,112294,22,12,112,27,91791,993,100,1000,5000,500,50000,0
8046,Sean,Newton,Greenland,68,Female,39940,52,39,242,35,92393,1000,100,1000,5000,500,50000,0
4878,Christopher,Wong,Montenegro,49,Male,60077,61,28,191,46,91434,991,100,1000,5000,500,50000,1
3528,David,Williams,Norfolk Island,39,Female,106376,39,19,336,39,98821,991,100,1000,5000,500,50000,1
