customer_id,customer_name,age,income_level,days_since_last_purchase,active_days,total_number_of_purchases,total_amount_spent,avg_amount_spent,days_since_first_purchase,purchase_frequency,last_purchase_amount,seasonal_purchase_behavior,refunds,location,bonus_amount_received
7613,Mr. Chris Maxwell,52,Medium,1,209,1974,64759.30647685907,25.329280648429584,101,0.6122230539072182,4619.681852544783,1,1,Rural,64.48
7614,Heather Ford,28,High,264,223,2786,33365.110428374806,11.975990821383634,487,0.5701873206662922,4696.319753046319,0,1,Suburban,72.4025552141874
7615,Nathan Miller,34,Low,365,48,745,6827.3750162687975,7.075633036680597,474,1.0948475017122654,4290.013695538354,1,2,Suburban,17.535673306163524
7616,Jared Hurley,55,Medium,365,40,472,3630.4692889114244,5.938661669437805,452,1.6600974858755555,3719.907544863753,1,5,Urban,10.841524153987322
7617,Stephen Novak,45,Low,365,82,100,15495.943643039318,154.95943643039317,498,1.1086571177992302,2098.32804681914,0,1,Urban,9.74797182151966
7618,Todd French,48,Low,8,141,100,64759.30647685907,500.0,149,0.7998719160195762,302.3852377643039,1,3,Rural,27.0
7619,Kelly Hughes,40,High,216,245,3028,26774.35365486425,6.82701630262907,461,0.6022759145151408,3479.489442651832,1,1,Rural,70.89610268218041
7620,Kyle Miller,30,Medium,365,126,100,1115.760867673479,8.614675854135207,901,1.6856029191488775,3455.0904315504517,1,3,Suburban,2.4307337927067603
7621,Annette Richmond,37,High,365,94,100,64759.30647685907,500.0,508,1.1834915949429803,1513.343632173574,1,4,Rural,27.0
7622,Eric Burns,18,High,29,68,2145,64759.30647685907,23.31002331002331,97,0.7947138156770672,157.08075139073134,1,5,Rural,67.9
7623,Maria Johnson,23,Low,365,41,850,23183.773347115326,27.2750274671945,874,0.9231893028904146,4075.370544626474,0,1,Rural,28.59188667355766
7624,Jesse Fields,38,Medium,365,254,100,41082.201765344646,410.82201765344644,798,0.5706058216454759,3614.3285792700817,0,0,Urban,22.54110088267232
7625,Christine Campos,56,High,23,233,100,50000.0,500.0,256,1.2456258223870782,2159.309412142107,0,2,Suburban,27.0
7626,Timothy Kelly,50,Medium,363,355,966,54850.93288063866,43.840420092758755,718,1.4360242782565478,3417.3939991519474,1,2,Suburban,40.49492290480248
7627,Edward Dennis,29,High,365,272,289,64759.30647685907,173.01038062283737,898,1.6287240993127101,4949.845231460271,1,5,Urban,30.78
7628,Michael Matthews,50,Low,148,66,1626,50000.0,30.75030750307503,214,1.9432752451669775,426.1280556042607,0,2,Urban,57.52
7629,Andrea Garcia,47,Medium,365,61,1973,50000.0,25.342118601115054,918,1.1585573408334044,913.1212935955169,0,4,Rural,64.46000000000001
7630,Ashley Chavez,18,Low,195,143,100,64759.30647685907,500.0,338,1.7689552669957436,3114.3250024042986,1,4,Rural,27.0
7631,Christine Gomez,46,Medium,91,324,1413,14205.947965359055,7.762397400203116,415,1.0329796180101007,3861.942180694167,1,3,Urban,33.744133763243504
7632,Leonard Craig,23,Medium,365,67,3088,50000.0,16.191709844559586,535,1.2551924628594406,4826.144630754424,0,2,Urban,86.75999999999999
7633,Jennifer Walls,47,Medium,187,355,1274,50000.0,39.24646781789639,542,1.7521258536230413,3557.2674424426705,0,2,Suburban,50.480000000000004
7634,Mrs. Jennifer Lawson,52,Low,365,240,552,18199.24172165281,25.455523378618143,786,0.867095562623867,1290.6787073814423,1,0,Rural,18.065724452498607
7635,Danielle Ruiz,53,Medium,356,81,100,37997.671464269704,379.97671464269706,437,1.535873366328304,4276.464017742428,0,0,Rural,20.998835732134854
7636,Samantha Cole,61,Medium,131,195,1209,48712.44113262531,40.291514584470896,326,0.8205692499947039,1677.874948266699,0,3,Suburban,48.53622056631265
7637,Peter Crawford,22,Medium,365,250,100,28310.041505928275,283.10041505928274,679,1.4587952753021098,2091.008590061343,0,0,Rural,16.155020752964138
7638,Jennifer Taylor,64,Low,170,264,1920,64759.30647685907,26.041666666666668,434,1.067771730553215,444.56217123828156,1,2,Urban,63.4
7639,Darius Sims,48,Low,186,354,3714,31578.333257001847,6.564703558327541,540,1.9594591391496956,4768.144873286371,1,1,Suburban,86.47065450781425
7640,Debra Martinez,37,Low,365,301,100,13531.828287138313,135.31828287138313,731,0.9488492731225271,824.6531656584752,0,0,Suburban,8.765914143569157
7641,Paul Mills,51,Low,324,327,100,4228.815211317819,42.28815211317819,651,1.7379438146188169,3086.151237623722,0,0,Suburban,4.11440760565891
7642,Tyler Herrera,23,High,1,96,2097,3209.5236452321687,1.181707424913459,23,1.891173618540524,526.2583789949069,1,1,Urban,43.17902023502176
7643,Jessica Evans,70,Medium,365,177,2219,11809.367399422588,4.109009516054901,954,1.769776642564979,1811.4557138696084,1,4,Rural,48.93894605806292
7644,Brett Little,52,Medium,365,138,1806,11917.00470564831,6.598562959938157,927,1.4067476853828078,1370.2771301522519,0,4,Suburban,42.07850235282415
7645,Paige Hunter,50,Low,1,333,254,13009.589819602956,39.54555749897845,171,1.0350046547836214,3996.316148275138,1,0,Rural,10.102285802370265
7646,Michael Daugherty,65,Medium,43,178,3272,14815.2966066087,4.527902385882855,221,1.8567697075563872,259.54883929310824,0,1,Suburban,72.84764830330435
7647,Daniel Wilson,28,High,365,314,1028,10862.65639076511,8.158507979170153,682,1.832998149063398,3767.8343605945693,1,0,Rural,24.75347310129346
7648,Ralph James,31,Low,261,278,584,12105.102334680543,20.727914956644767,539,0.7918768052370664,3749.3420891392147,0,0,Suburban,17.732551167340272
7649,Tammy Perez,50,Low,365,289,1823,52169.11920041019,22.09503281459923,817,1.2884749698089362,756.4806453546879,1,2,Rural,56.599622410507195
7650,Kevin Brown,61,High,365,92,1653,53967.16922462127,25.207199579546405,962,1.1126895945328463,3139.3530979260795,1,4,Rural,53.89375045249511
7651,Robin Gomez,52,Low,365,136,100,2446.9206021947575,24.469206021947574,739,1.3286592541931663,3805.5296665516253,0,2,Urban,3.223460301097379
7652,Patricia Anderson,34,Medium,365,79,428,13441.287226275086,24.247384974796287,748,0.5863957965095392,3881.9066826558355,1,5,Rural,13.748940384606406
7653,Michael Mullins,57,Low,365,354,942,4736.840715209225,3.882448409206215,945,0.7865355499283087,2995.148608308146,1,5,Urban,20.668633200736128
7654,Paul Malone,55,High,334,174,100,9940.508645076563,99.40508645076562,508,1.9536899338527798,3578.9674644665856,0,3,Rural,6.970254322538282
7655,Joseph Flores,61,Low,1,158,100,50000.0,500.0,152,1.3846749428408553,1763.382559386204,0,3,Rural,27.0
7656,Michael Simpson,47,Medium,141,339,167,4694.826386459429,28.112732853050474,480,1.4239632035194565,2803.034036429922,0,1,Rural,5.687413193229714
7657,Nicholas Heath,61,Medium,365,109,577,7870.581607919934,10.531708459725277,989,0.6889826866197888,1640.0098193823108,1,4,Suburban,14.578397890630743
7658,Nicholas Stark,38,Medium,270,340,100,62048.354826043455,479.0690188152004,610,1.6346600608205097,2920.965970659031,1,3,Rural,25.95345094076002
7659,Elizabeth Lewis,47,Medium,365,280,1053,50000.0,47.48338081671415,988,1.3775862041310478,4712.2365985458855,0,4,Rural,46.06
7660,Amber Cooke,35,Low,290,82,1091,25484.649027310188,23.35898169322657,372,1.0329624216063136,2338.97256556995,0,5,Urban,34.56232451365509
7661,Chad Yang,36,Low,365,347,796,40227.603036112385,50.53718974385978,758,1.284614310892851,4327.669665856343,0,0,Urban,36.033801518056194
7662,Caitlin Hall,28,Medium,365,274,100,28470.936052205183,284.70936052205184,707,1.2794330982517506,2588.834129210925,0,0,Rural,16.23546802610259
7663,Chad English,50,Medium,365,307,100,25514.50332100564,196.99487771786846,676,1.1627505076515028,1706.8656636543383,1,2,Suburban,11.849743885893425
7664,Breanna Thompson,38,Medium,126,147,507,9426.625439944713,14.355426731085924,273,1.0804136674633702,1615.0359512993675,1,2,Urban,13.779100676330282
7665,Susan Hayes,32,Medium,39,286,718,7636.049515235554,8.21130354411699,325,1.8825163592802237,2467.4569454248403,1,0,Suburban,17.307857972338
7666,Denise Mitchell,22,Low,1,191,100,38162.2948085322,381.622948085322,163,1.3810262422248765,3403.549510430537,0,3,Rural,21.0811474042661
7667,Tanner Grant,40,Low,365,300,100,64759.30647685907,500.0,851,0.8754134320230265,1580.4799585965523,1,4,Urban,27.0
7668,Kelly Chavez,36,Medium,365,39,314,32891.63829477795,104.75044042922914,957,1.5950642933090464,768.4229878899712,0,1,Urban,22.725819147388975
7669,Travis Mcdaniel,24,Low,1,286,1915,64759.30647685907,26.109660574412533,262,1.702798634861087,4135.230192928,1,3,Suburban,63.300000000000004
7670,Christina Villa,56,Low,1,353,1614,16849.124169181494,10.43935822130204,270,1.450250926618392,1763.3395288232743,0,5,Suburban,40.70456208459075
7671,Karen Rose,43,Medium,1,307,2461,50000.0,20.316944331572532,22,1.554054937237757,3110.674368349756,0,2,Suburban,74.22
7672,Jeanne Obrien,35,Low,365,316,1439,2977.6709552605084,2.069264041181729,941,1.548364804147156,373.5791632514444,0,2,Suburban,30.268835477630255
7673,Mary Hernandez,46,Low,29,82,2905,8706.460881892144,2.313999877077241,111,1.0951894575422976,408.9546474075375,1,5,Urban,61.46108482145469
7674,Timothy Frazier,41,Low,1,160,100,18395.229958943015,142.02769423971768,160,1.1006680901371335,3183.7402952564466,1,2,Rural,9.101384711985883
7675,Andrea Robles,42,Low,27,140,1237,38384.84000285168,23.958402141646605,167,1.2950282527763295,466.65126592310924,1,5,Urban,39.55827172460843
7676,Lisa Delgado,61,High,365,106,2889,4665.923227193632,1.6150651530611393,502,1.8778383460794947,1749.2232922962785,0,2,Suburban,60.112961613596816
7677,Daniel Reeves PhD,42,Medium,365,49,3407,64759.30647685907,14.6756677428823,886,0.8147619338320086,4111.507772101616,1,0,Suburban,93.14
7678,Heather Page,34,High,336,108,100,50000.0,500.0,444,0.5499407721982258,161.15815040602945,0,0,Urban,27.0
7679,Dean Martin,43,Low,365,352,4216,64759.30647685907,11.859582542694497,945,0.5872961109464248,3863.38211157068,1,2,Suburban,109.32000000000001
7680,Kelly Kerr,33,High,365,57,1486,3251.109280648401,1.6891980585356645,584,1.1903213983827565,3155.777561159008,1,5,Urban,30.975074157492
7681,Jeffery Fleming,57,High,365,119,3121,64759.30647685907,16.020506247997435,680,0.639637828724296,150.83835737362682,1,3,Rural,87.42
7682,Christopher Smith,18,Medium,1,227,3061,64759.30647685907,16.33453119895459,40,0.8071958988783862,966.2666206837678,1,4,Rural,86.22
7683,James Harrington,38,Medium,1,142,2639,42439.3060940261,12.4164287091868,96,0.5533273644147245,3216.3654065631736,1,1,Urban,69.16347768177198
7684,Eduardo Mills,22,Low,365,124,100,46121.66321690176,461.2166321690176,694,0.5380236354534569,3511.491474202078,0,0,Rural,25.06083160845088
7685,Karen Frazier,18,Medium,328,217,2264,50000.0,22.084805653710248,545,0.870698274673272,4782.80948233399,0,0,Rural,70.28
7686,Allison Hodge,18,Low,365,131,2056,40613.375899813094,15.251543426401417,789,1.6996338207059432,785.5821941602701,1,0,Urban,56.79858664234065
7687,Latoya Leonard,47,High,180,320,1947,16240.43960634464,8.341263280094832,500,1.701145636405232,2194.013408065309,0,0,Rural,47.060219803172316
7688,Sherry Bell,31,Low,229,75,1963,17862.524139498295,7.025712019491348,304,0.7633976661983095,1472.6169905110983,1,0,Suburban,46.155736347130755
7689,Raymond Mcneil,18,High,215,279,1969,11635.771403927329,5.909482683558826,494,0.884335972087785,282.10542023204744,0,0,Urban,45.19788570196367
7690,Amy Guzman,24,Low,126,58,100,62886.96644210876,485.5438535662873,184,0.8053595129995157,4754.3948038285625,1,0,Urban,26.277192678314364
7691,Todd Booker,32,Low,365,309,3286,16179.03387470076,4.923625646591832,773,0.8774502611951842,3232.473044934299,0,4,Rural,73.80951693735038
7692,Joseph Ayala,53,Medium,2,87,1225,10124.398258828958,8.264814905166496,89,1.8931026389036871,4772.92082703618,0,3,Rural,29.56219912941448
7693,Marcia Morris,51,Medium,76,339,100,5915.979633915662,45.67667533646043,415,1.383209754717746,3854.3829840245103,1,3,Suburban,4.2838337668230215
7694,Mrs. Mary Pena,40,Low,235,64,1294,2940.849368464178,2.2726811193695347,299,0.8483828294143871,3516.4132960827933,0,3,Urban,27.350424684232088
7695,Rachel Jackson,33,Medium,365,34,2674,9844.192629981568,3.681448253545837,633,1.5478048679348964,4283.131688903196,0,5,Rural,58.402096314990786
7696,Michael Weber,48,Low,353,295,2547,31450.874720867356,9.533922096556058,648,1.9933785854014352,601.129896093459,1,2,Rural,63.08144978996414
7697,Sergio Russell,26,Low,365,148,1976,647593.0647685907,25.303643724696357,869,1.0709641313230216,3106.125926628443,1,5,Urban,64.52000000000001
7698,Kelly Aguirre,60,Low,16,359,2390,50000.0,20.92050209205021,375,1.888397460364183,1757.4265380476418,0,2,Suburban,72.80000000000001
7699,Stacey Gonzalez,28,High,365,206,1103,22057.361520223567,15.439949092923253,696,1.6262790917568262,4713.383984958821,1,4,Rural,30.575131924747176
7700,Tim Middleton MD,56,Low,183,152,1912,4242.529842665525,2.218896361226739,335,1.1325072168079537,3737.147734700916,0,1,Urban,40.36126492133276
7701,Leslie Ray,34,Low,350,222,1406,2584.666627558964,1.4193419204147624,572,0.5845206739574937,3620.750386557234,1,5,Suburban,29.11779737005158
7702,Joe Vega,47,Medium,154,256,100,6409.593352652281,64.09593352652281,410,0.628519408918194,1102.7026819882524,0,3,Urban,5.204796676326142
7703,Lisa Martinez,33,Low,365,113,100,6611.889800000574,51.04972674748494,828,1.1329304376105032,4334.041507227949,1,1,Urban,4.552486337374248
7704,Bruce Keith,52,Low,312,139,987,64759.30647685907,50.65856129685917,451,1.61208094033256,4002.404177266864,1,5,Suburban,44.74
7705,Glenn Johnson,34,Medium,185,322,100,50000.0,500.0,507,1.0217855152468402,4375.870735464935,0,4,Rural,27.0
7706,Todd Burton MD,31,Medium,15,273,2790,39177.51113324221,14.042118685749896,288,1.0204437537699704,1526.7856265473763,0,4,Urban,75.38875556662111
7707,Kathleen Garcia,47,High,365,347,1597,2018.1402091756347,1.263707081512608,935,1.6476447151499394,1530.4991637260534,0,2,Urban,32.94907010458782
7708,Rebecca Jacobs,64,Medium,59,39,3263,50000.0,15.323322096230463,98,1.156784389420912,1539.7774114156257,0,5,Suburban,90.26
7709,Vanessa Thomas,45,Low,365,41,1499,4363.104489733789,2.2473038517748822,784,0.5786238766262438,4950.221750981299,1,4,Suburban,31.664354236905275
7710,John Hernandez,28,Medium,360,218,720,34359.145655536704,47.72103563268987,578,1.0314043383301197,3005.005535773548,0,3,Rural,31.579572827768352
7711,Katherine Pitts,36,Medium,79,95,178,50000.0,280.8988764044944,174,0.6707686918822207,1905.0240638387013,0,5,Rural,28.56
7712,Gregory Montgomery DVM,53,Low,298,208,1848,5179.077792283809,2.8025312728808487,506,1.7275664793323111,1407.4645526337436,0,3,Rural,39.549538896141904
7713,Danielle Walker,55,Low,183,133,1894,64759.30647685907,26.399155227032736,316,1.4115562753435327,1293.3300430146069,1,5,Suburban,62.88
7714,Charles Flores,35,Low,365,344,770,30183.5924153642,30.26551147772992,781,1.795598952155077,1787.3163035143077,1,2,Urban,27.052221918926023
7715,Brittany Frost,37,Low,365,64,100,62544.28902469635,482.89807617879427,499,0.7985704480634224,1159.3371308241508,1,4,Suburban,26.144903808939716
7716,Matthew Higgins,18,High,365,191,3303,3577.54995319149,1.0831213906120165,585,0.6292738807160061,3503.020457059386,0,5,Suburban,67.84877497659575
7717,Paul Coleman,34,Low,365,162,1370,2089.5527246840393,1.1776075516402225,922,1.9859333566444506,383.84874339090925,1,4,Urban,28.206661172873556
7718,Kelly King,36,High,275,280,100,10664.109605314745,106.64109605314745,555,1.3089880378627616,4847.239910583436,0,0,Rural,7.332054802657373
7719,Cheryl White,43,High,365,49,896,39368.05467024307,33.92374270684695,843,1.1746930400226867,3396.0792086532297,1,3,Suburban,33.117836732667435
7720,Rachael Harvey,67,Low,365,141,1207,13119.552454688723,10.869554643486929,546,0.7043247915185429,4488.838935433502,0,3,Rural,30.699776227344362
7721,Todd Bush,35,Medium,1,292,2059,15405.965637624457,7.482256259166808,262,1.1188237402195382,1353.7954801610213,0,1,Urban,48.88298281881223
7722,Jennifer Allen,55,Low,1,300,2317,647593.0647685907,21.579628830384117,201,1.704642335901867,1324.0278729960007,1,2,Suburban,71.34
7723,Eric Brown,44,Low,30,215,2206,38372.16866472377,13.43008161300688,245,1.2345472188412736,1280.1611805381463,1,5,Urban,58.93338001914658
7724,Mr. Mark Rodriguez DVM,21,Low,1,247,924,35255.363955675115,38.15515579618519,173,1.9412887582915022,4879.978341013669,0,2,Rural,36.10768197783756
7725,Karen James,38,High,240,95,2017,4814.846491734645,2.3871326186091446,335,1.259578102820377,876.1655096011004,0,1,Urban,42.747423245867324
7726,Melissa Williams,30,Low,365,146,2622,40649.06304408878,11.96976619556655,808,1.2457047196953006,2817.604071641985,1,0,Rural,68.13236348238775
7727,Johnny Vargas,70,Medium,365,149,184,11276.619210937011,61.28597397248376,629,1.7338939571163796,1954.6081968506714,0,0,Rural,9.318309605468507
7728,Justin Bruce,38,Low,262,139,433,9932.032112752906,17.709978498148004,401,1.2466918071835154,4838.995922997752,1,5,Suburban,12.494210344849044
7729,Michael Gomez,31,Low,365,110,871,4933.041088379293,4.372848115265106,840,1.5521664579926846,4774.235245403148,1,5,Urban,19.324375354197954
7730,Amy Lopez,41,Low,365,32,2123,1178.5727210286054,0.4286217506932772,463,1.746308645282622,1852.4627510672292,1,3,Urban,42.914981988360914
7731,Gina Bailey,63,High,246,233,100,64759.30647685907,500.0,479,1.7437168691246472,3891.3494516469173,1,3,Rural,27.0
7732,Diane Munoz,56,Medium,45,83,4183,3805.655858734115,0.702440370946687,128,1.3767942197084808,4707.094873307555,1,3,Rural,85.12915403583499
7733,Christopher Alexander,60,High,1,180,1366,3837.041072349038,2.8089612535498083,143,1.2844424922864601,800.8232957939092,0,1,Rural,29.23852053617452
7734,Karla Rodriguez,24,Low,365,116,2497,15403.953652390683,4.763009810992292,824,0.8843180374414654,415.9743688426849,1,1,Urban,55.88661774902388
7735,Chad Simpson,50,Medium,1,336,1405,39386.212253754435,28.032891283810986,228,1.670006444823956,1485.311851414292,0,4,Rural,47.79310612687722
7736,Heather Little,34,Medium,365,240,1759,50000.0,28.425241614553723,752,1.7601323320965343,4723.425479292081,0,0,Rural,60.18
7737,John Luna,37,Medium,365,152,3078,50000.0,16.244314489928524,883,1.2016062585015346,1669.7655524897884,0,2,Suburban,86.56
7738,Nicole Hughes,25,Low,365,63,358,50000.0,139.66480446927375,804,1.266318081924407,1987.1139137792818,0,1,Urban,32.16
7739,Terry Dougherty,28,Low,1,189,1034,16202.388803232658,15.669621666569302,16,0.5123929093932379,1894.1237879805867,0,3,Rural,28.78119440161633
7740,Aaron Rodriguez,49,Medium,1,351,998,5285.614548854021,4.089147375807764,250,1.3194299688283841,150.57201393956154,1,1,Rural,22.000484540528074
7741,Gina Gardner,24,Medium,1,169,100,2025.6313522700711,15.639693060903188,122,0.7857945834768891,2515.9658038936077,1,5,Rural,2.7819846530451593
7742,Michael Bean,52,High,365,349,372,14758.724210652246,30.631882869034673,825,1.5139005183089385,1394.201999990492,1,3,Rural,13.13753021364045
